unique farmer ID,crop,country,community,year,indicator,bin,value
JF18iyu,ABE,Malawi,Chikwawa,2022/23,true_earnings_scatter_plot,$100-199,120.74
JG14jfb,ABE,Malawi,Katowo,2022/23,true_earnings_scatter_plot,Net loss,-33.70
JG60xje,ABE,Malawi,Chikwawa,2022/23,true_earnings_scatter_plot,$300-399,355.81
JH59ymw,ABE,Malawi,Katowo,2022/23,true_earnings_scatter_plot,$0-99,19.42
JH93tim,ABE,Zimbabwe,Birchenough,2022/23,true_earnings_scatter_plot,$600-699,601.27
JH95tni,ABE,Zimbabwe,Birchenough,2022/23,true_earnings_scatter_plot,$800-899,807.86
JI01jnj,ABE,Malawi,Katowo,2022/23,true_earnings_scatter_plot,Net loss,-57.70
JJ91rxv,ABE,Malawi,Chikwawa,2022/23,true_earnings_scatter_plot,$0-99,44.38
JL67xgk,ABE,Malawi,Chikwawa,2022/23,true_earnings_scatter_plot,$500-599,591.12
JM43dwi,ABE,Malawi,Chikwawa,2022/23,true_earnings_scatter_plot,Net loss,-57.63
JM87txf,ABE,Zimbabwe,Birchenough,2022/23,true_earnings_scatter_plot,Net loss,-390.96
JM96qgp,ABE,Malawi,Katowo,2022/23,true_earnings_scatter_plot,$200-299,273.50
JN31kwh,ABE,Zimbabwe,Birchenough,2022/23,true_earnings_scatter_plot,$100-199,193.65
JN63agv,ABE,Zimbabwe,Ruware,2022/23,true_earnings_scatter_plot,$400-499,421.68
JN73ucq,ABE,Zimbabwe,Birchenough,2022/23,true_earnings_scatter_plot,$700-799,705.91
JN92bdo,ABE,Zimbabwe,Birchenough,2022/23,true_earnings_scatter_plot,$1900-1999,1909.80
JQ55zcc,ABE,Malawi,Katowo,2022/23,true_earnings_scatter_plot,Net loss,-53.70
JQ73pgt,ABE,Malawi,Chikwawa,2022/23,true_earnings_scatter_plot,$0-99,23.46
JS05pof,ABE,Malawi,Katowo,2022/23,true_earnings_scatter_plot,Net loss,-6.97
JS32pvs,ABE,Malawi,Chikwawa,2022/23,true_earnings_scatter_plot,Net loss,-168.82
JS47coi,ABE,Zimbabwe,Birchenough,2022/23,true_earnings_scatter_plot,$500-599,539.75
JS58pml,ABE,Zimbabwe,Ruware,2022/23,true_earnings_scatter_plot,Net loss,-24.56
JT60lwz,ABE,Malawi,Chikwawa,2022/23,true_earnings_scatter_plot,$0-99,43.90
JU24wtj,ABE,Zimbabwe,Birchenough,2022/23,true_earnings_scatter_plot,$500-599,505.53
JU46jqv,ABE,Zimbabwe,Birchenough,2022/23,true_earnings_scatter_plot,$300-399,333.83
JV22fon,ABE,Zimbabwe,Birchenough,2022/23,true_earnings_scatter_plot,$500-599,524.40
JW81yzc,ABE,Malawi,Chikwawa,2022/23,true_earnings_scatter_plot,$200-299,290.78
JZ35nob,ABE,Zimbabwe,Birchenough,2022/23,true_earnings_scatter_plot,$600-699,678.35
JZ44biu,ABE,Malawi,Chikwawa,2022/23,true_earnings_scatter_plot,$200-299,209.54
JZ53txu,ABE,Malawi,Chikwawa,2022/23,true_earnings_scatter_plot,$600-699,637.29
KB15rjx,ABE,Zimbabwe,Zaka,2022/23,true_earnings_scatter_plot,Net loss,-29.33
KC26kbo,ABE,Zimbabwe,Birchenough,2022/23,true_earnings_scatter_plot,Net loss,-68.54
KC77oyl,ABE,Malawi,Chikwawa,2022/23,true_earnings_scatter_plot,$400-499,412.70
KD64ark,ABE,Zimbabwe,Birchenough,2022/23,true_earnings_scatter_plot,Net loss,-282.26
KD69fsx,ABE,Malawi,Chikwawa,2022/23,true_earnings_scatter_plot,Net loss,-0.19
KD72uiu,ABE,Malawi,Chikwawa,2022/23,true_earnings_scatter_plot,$600-699,651.73
KD95rtp,ABE,Zimbabwe,Ruware,2022/23,true_earnings_scatter_plot,Net loss,-26.15
KE00fnd,ABE,Zimbabwe,Birchenough,2022/23,true_earnings_scatter_plot,$0-99,63.59
KE62xip,ABE,Zimbabwe,Zaka,2022/23,true_earnings_scatter_plot,$0-99,15.29
KF05hyk,ABE,Zimbabwe,Zaka,2022/23,true_earnings_scatter_plot,$200-299,266.09
KF89xgr,ABE,Zimbabwe,Birchenough,2022/23,true_earnings_scatter_plot,$0-99,23.60
KG62ipx,ABE,Malawi,Chikwawa,2022/23,true_earnings_scatter_plot,Net loss,-164.45
KH81hpe,ABE,Malawi,Katowo,2022/23,true_earnings_scatter_plot,$200-299,207.54
KL21cgn,ABE,Zimbabwe,Zaka,2022/23,true_earnings_scatter_plot,Net loss,-272.93
KN36vve,ABE,Malawi,Chikwawa,2022/23,true_earnings_scatter_plot,Net loss,-29.95
KO02dag,ABE,Zimbabwe,Zaka,2022/23,true_earnings_scatter_plot,Net loss,-191.75
KO68prb,ABE,Zimbabwe,Birchenough,2022/23,true_earnings_scatter_plot,$500-599,538.63
KP14xmh,ABE,Malawi,Chikwawa,2022/23,true_earnings_scatter_plot,Net loss,-165.71
KQ27jhv,ABE,Malawi,Katowo,2022/23,true_earnings_scatter_plot,$100-199,126.24
KS59ubl,ABE,Zimbabwe,Birchenough,2022/23,true_earnings_scatter_plot,$200-299,287.83
KT35rph,ABE,Zimbabwe,Birchenough,2022/23,true_earnings_scatter_plot,$300-399,331.35
KU55txf,ABE,Zimbabwe,Ruware,2022/23,true_earnings_scatter_plot,$800-899,853.23
KU68mzh,ABE,Zimbabwe,Zaka,2022/23,true_earnings_scatter_plot,Net loss,-212.66
KV25wph,ABE,Malawi,Chikwawa,2022/23,true_earnings_scatter_plot,$200-299,298.61
KW24qlu,ABE,Zimbabwe,Zaka,2022/23,true_earnings_scatter_plot,$600-699,617.78
KW50usr,ABE,Zimbabwe,Birchenough,2022/23,true_earnings_scatter_plot,$300-399,380.63
KW75pbq,ABE,Zimbabwe,Ruware,2022/23,true_earnings_scatter_plot,$200-299,273.90
KX76vjg,ABE,Zimbabwe,Birchenough,2022/23,true_earnings_scatter_plot,$600-699,635.99
KY65uks,ABE,Zimbabwe,Ruware,2022/23,true_earnings_scatter_plot,$300-399,330.04
KY67fey,ABE,Zimbabwe,Ruware,2022/23,true_earnings_scatter_plot,$100-199,142.25
KZ11ris,ABE,Malawi,Chikwawa,2022/23,true_earnings_scatter_plot,$100-199,186.58
KZ58idu,ABE,Malawi,Chikwawa,2022/23,true_earnings_scatter_plot,$400-499,400.97
LA25ane,ABE,Malawi,Chikwawa,2022/23,true_earnings_scatter_plot,Net loss,-165.71
LB60ysz,ABE,Zimbabwe,Birchenough,2022/23,true_earnings_scatter_plot,$1300-1399,1330.46
LB72ahr,ABE,Malawi,Chikwawa,2022/23,true_earnings_scatter_plot,$500-599,563.42
LC70yhx,ABE,Malawi,Chikwawa,2022/23,true_earnings_scatter_plot,Net loss,-143.01
LD59egj,ABE,Zimbabwe,Birchenough,2022/23,true_earnings_scatter_plot,Net loss,-110.14
LF90fxp,ABE,Zimbabwe,Birchenough,2022/23,true_earnings_scatter_plot,$800-899,872.61
LG88urn,ABE,Zimbabwe,Zaka,2022/23,true_earnings_scatter_plot,$300-399,368.89
LJ30yfh,ABE,Zimbabwe,Birchenough,2022/23,true_earnings_scatter_plot,Net loss,-43.84
LL45lfi,ABE,Zimbabwe,Zaka,2022/23,true_earnings_scatter_plot,Net loss,-126.27
LM49bni,ABE,Malawi,Chikwawa,2022/23,true_earnings_scatter_plot,Net loss,-302.03
LN20cix,ABE,Zimbabwe,Ruware,2022/23,true_earnings_scatter_plot,$1500-1599,1587.66
LN42kvg,ABE,Zimbabwe,Ruware,2022/23,true_earnings_scatter_plot,$300-399,374.50
LQ77vzk,ABE,Zimbabwe,Ruware,2022/23,true_earnings_scatter_plot,$200-299,292.72
LR55ilf,ABE,Zimbabwe,Zaka,2022/23,true_earnings_scatter_plot,$800-899,806.09
LU28xkb,ABE,Zimbabwe,Zaka,2022/23,true_earnings_scatter_plot,$400-499,475.11
LV09seq,ABE,Zimbabwe,Zaka,2022/23,true_earnings_scatter_plot,$300-399,394.14
LV67wax,ABE,Zimbabwe,Zaka,2022/23,true_earnings_scatter_plot,$200-299,222.92
LV70smd,ABE,Zimbabwe,Zaka,2022/23,true_earnings_scatter_plot,$600-699,646.45
LZ08ehk,ABE,Zimbabwe,Birchenough,2022/23,true_earnings_scatter_plot,$700-799,719.04
MB35nns,ABE,Zimbabwe,Birchenough,2022/23,true_earnings_scatter_plot,$900-999,928.76
MB59qoe,ABE,Malawi,Chikwawa,2022/23,true_earnings_scatter_plot,$100-199,155.17
MC24gfl,ABE,Zimbabwe,Birchenough,2022/23,true_earnings_scatter_plot,$300-399,312.79
MC90bxa,ABE,Malawi,Chikwawa,2022/23,true_earnings_scatter_plot,$0-99,18.45
MD05syn,ABE,Zimbabwe,Zaka,2022/23,true_earnings_scatter_plot,$1200-1299,1234.46
MD36ygh,ABE,Zimbabwe,Birchenough,2022/23,true_earnings_scatter_plot,$700-799,717.13
MD91ohx,ABE,Zimbabwe,Birchenough,2022/23,true_earnings_scatter_plot,$200-299,282.43
ME19fcd,ABE,Zimbabwe,Zaka,2022/23,true_earnings_scatter_plot,$200-299,272.01
MG89wbc,ABE,Zimbabwe,Birchenough,2022/23,true_earnings_scatter_plot,$0-99,59.70
MH27fgx,ABE,Malawi,Chikwawa,2022/23,true_earnings_scatter_plot,Net loss,-31.46
MI62jqg,ABE,Malawi,Chikwawa,2022/23,true_earnings_scatter_plot,$300-399,335.96
MJ12vlg,ABE,Zimbabwe,Birchenough,2022/23,true_earnings_scatter_plot,Net loss,-212.43
MJ34soh,ABE,Malawi,Chikwawa,2022/23,true_earnings_scatter_plot,$0-99,72.89
MJ47qkh,ABE,Zimbabwe,Ruware,2022/23,true_earnings_scatter_plot,$200-299,222.75
MJ97kiu,ABE,Malawi,Chikwawa,2022/23,true_earnings_scatter_plot,Net loss,-94.31
MK01flk,ABE,Zimbabwe,Ruware,2022/23,true_earnings_scatter_plot,$200-299,240.69
MK30ozo,ABE,Zimbabwe,Ruware,2022/23,true_earnings_scatter_plot,$600-699,665.72
ML27uop,ABE,Zimbabwe,Ruware,2022/23,true_earnings_scatter_plot,$100-199,138.71
ML66bfe,ABE,Malawi,Chikwawa,2022/23,true_earnings_scatter_plot,Net loss,-81.50
MM41saz,ABE,Zimbabwe,Ruware,2022/23,true_earnings_scatter_plot,$300-399,388.88
MM49rkg,ABE,Zimbabwe,Birchenough,2022/23,true_earnings_scatter_plot,$600-699,626.74
MN38war,ABE,Malawi,Katowo,2022/23,true_earnings_scatter_plot,$0-99,17.31
MO02ekv,ABE,Malawi,Katowo,2022/23,true_earnings_scatter_plot,Net loss,-23.24
MO90hxi,ABE,Malawi,Katowo,2022/23,true_earnings_scatter_plot,$1600-1699,1632.16
MP41ojy,ABE,Zimbabwe,Birchenough,2022/23,true_earnings_scatter_plot,$0-99,1.65
MQ18vcw,ABE,Malawi,Katowo,2022/23,true_earnings_scatter_plot,$1000-1099,1086.71
MR25evv,ABE,Malawi,Katowo,2022/23,true_earnings_scatter_plot,Net loss,-42.28
MR65yvg,ABE,Malawi,Chikwawa,2022/23,true_earnings_scatter_plot,Net loss,-28.48
MT04pla,ABE,Zimbabwe,Ruware,2022/23,true_earnings_scatter_plot,$400-499,404.25
MT23igg,ABE,Zimbabwe,Birchenough,2022/23,true_earnings_scatter_plot,$700-799,731.57
MU25xlf,ABE,Zimbabwe,Birchenough,2022/23,true_earnings_scatter_plot,$300-399,328.37
MU27lyz,ABE,Malawi,Chikwawa,2022/23,true_earnings_scatter_plot,$0-99,46.69
MU48fin,ABE,Zimbabwe,Birchenough,2022/23,true_earnings_scatter_plot,$100-199,163.86
MV14esd,ABE,Zimbabwe,Zaka,2022/23,true_earnings_scatter_plot,$300-399,308.03
MW67pyk,ABE,Zimbabwe,Birchenough,2022/23,true_earnings_scatter_plot,$500-599,515.37
MX86vpt,ABE,Malawi,Chikwawa,2022/23,true_earnings_scatter_plot,Net loss,-75.61
MY14war,ABE,Zimbabwe,Birchenough,2022/23,true_earnings_scatter_plot,$100-199,140.12
MZ36nht,ABE,Zimbabwe,Birchenough,2022/23,true_earnings_scatter_plot,$700-799,721.18
MZ40eal,ABE,Zimbabwe,Zaka,2022/23,true_earnings_scatter_plot,Net loss,-100.59
NA57zpp,ABE,Zimbabwe,Birchenough,2022/23,true_earnings_scatter_plot,$300-399,303.02
NA88fdl,ABE,Zimbabwe,Birchenough,2022/23,true_earnings_scatter_plot,$700-799,712.39
NB64ykk,ABE,Malawi,Chikwawa,2022/23,true_earnings_scatter_plot,Net loss,-137.73
NC65edv,ABE,Malawi,Chikwawa,2022/23,true_earnings_scatter_plot,Net loss,-51.02
NC85mdw,ABE,Zimbabwe,Zaka,2022/23,true_earnings_scatter_plot,$200-299,240.21
ND32gbk,ABE,Malawi,Chikwawa,2022/23,true_earnings_scatter_plot,Net loss,-195.65
ND56fpa,ABE,Zimbabwe,Birchenough,2022/23,true_earnings_scatter_plot,$800-899,865.71
ND98ahi,ABE,Malawi,Chikwawa,2022/23,true_earnings_scatter_plot,$0-99,99.69
NE21xbm,ABE,Zimbabwe,Zaka,2022/23,true_earnings_scatter_plot,$500-599,500.78
NE92lnb,ABE,Zimbabwe,Ruware,2022/23,true_earnings_scatter_plot,$0-99,3.61
NG22hqg,ABE,Zimbabwe,Birchenough,2022/23,true_earnings_scatter_plot,Net loss,-327.30
NG70ihu,ABE,Malawi,Chikwawa,2022/23,true_earnings_scatter_plot,Net loss,-26.78
NH61qco,ABE,Malawi,Chikwawa,2022/23,true_earnings_scatter_plot,Net loss,-167.36
NI21qvz,ABE,Zimbabwe,Birchenough,2022/23,true_earnings_scatter_plot,$0-99,26.14
NI55rqs,ABE,Malawi,Katowo,2022/23,true_earnings_scatter_plot,Net loss,-15.16
NI60rwd,ABE,Zimbabwe,Zaka,2022/23,true_earnings_scatter_plot,$500-599,563.55
NJ41sot,ABE,Zimbabwe,Birchenough,2022/23,true_earnings_scatter_plot,$100-199,189.67
NK41gvq,ABE,Malawi,Katowo,2022/23,true_earnings_scatter_plot,$0-99,16.07
NK88gsc,ABE,Zimbabwe,Birchenough,2022/23,true_earnings_scatter_plot,$700-799,749.78
NM18tvc,ABE,Malawi,Katowo,2022/23,true_earnings_scatter_plot,$100-199,164.21
NM43hnz,ABE,Zimbabwe,Birchenough,2022/23,true_earnings_scatter_plot,$1300-1399,1313.20
NM44ncz,ABE,Zimbabwe,Birchenough,2022/23,true_earnings_scatter_plot,Net loss,-159.76
NM64imo,ABE,Zimbabwe,Zaka,2022/23,true_earnings_scatter_plot,$300-399,378.54
NP70wwr,ABE,Zimbabwe,Birchenough,2022/23,true_earnings_scatter_plot,$0-99,5.96
NP97jhi,ABE,Malawi,Katowo,2022/23,true_earnings_scatter_plot,$300-399,337.86
NR27cvk,ABE,Malawi,Katowo,2022/23,true_earnings_scatter_plot,Net loss,-168.66
NR77ysv,ABE,Malawi,Chikwawa,2022/23,true_earnings_scatter_plot,$0-99,2.54
NS89iei,ABE,Zimbabwe,Zaka,2022/23,true_earnings_scatter_plot,Net loss,-77.52
NT48kkp,ABE,Zimbabwe,Zaka,2022/23,true_earnings_scatter_plot,Net loss,-242.55
NT78txb,ABE,Zimbabwe,Zaka,2022/23,true_earnings_scatter_plot,$500-599,570.64
NV00fof,ABE,Zimbabwe,Birchenough,2022/23,true_earnings_scatter_plot,$0-99,51.93
NV06qgg,ABE,Zimbabwe,Zaka,2022/23,true_earnings_scatter_plot,$100-199,173.67
NW36hgw,ABE,Malawi,Katowo,2022/23,true_earnings_scatter_plot,Net loss,-29.96
NW56jyn,ABE,Zimbabwe,Ruware,2022/23,true_earnings_scatter_plot,$1200-1299,1218.17
NX16lzq,ABE,Zimbabwe,Zaka,2022/23,true_earnings_scatter_plot,$2000+,2232.35
NZ06yse,ABE,Zimbabwe,Zaka,2022/23,true_earnings_scatter_plot,$0-99,55.63
NZ07zdb,ABE,Zimbabwe,Ruware,2022/23,true_earnings_scatter_plot,Net loss,-303.14
NZ99skw,ABE,Zimbabwe,Ruware,2022/23,true_earnings_scatter_plot,Net loss,-42.77
OA61pfy,ABE,Zimbabwe,Birchenough,2022/23,true_earnings_scatter_plot,Net loss,-86.90
OA62dfy,ABE,Zimbabwe,Birchenough,2022/23,true_earnings_scatter_plot,$0-99,41.89
OC77ssj,ABE,Zimbabwe,Zaka,2022/23,true_earnings_scatter_plot,$400-499,445.95
OC93akl,ABE,Zimbabwe,Ruware,2022/23,true_earnings_scatter_plot,$100-199,126.70
OD24rtr,ABE,Zimbabwe,Birchenough,2022/23,true_earnings_scatter_plot,$100-199,101.62
OE43lmb,ABE,Zimbabwe,Birchenough,2022/23,true_earnings_scatter_plot,$500-599,548.85
OF16jlt,ABE,Malawi,Chikwawa,2022/23,true_earnings_scatter_plot,$200-299,244.62
OF45qrh,ABE,Zimbabwe,Birchenough,2022/23,true_earnings_scatter_plot,$100-199,114.57
OF97gvf,ABE,Malawi,Chikwawa,2022/23,true_earnings_scatter_plot,Net loss,-34.38
OG46ygq,ABE,Zimbabwe,Ruware,2022/23,true_earnings_scatter_plot,$300-399,376.92
OH79epr,ABE,Zimbabwe,Birchenough,2022/23,true_earnings_scatter_plot,$600-699,659.43
OI02hqc,ABE,Zimbabwe,Birchenough,2022/23,true_earnings_scatter_plot,Net loss,-93.65
OI95cpv,ABE,Zimbabwe,Zaka,2022/23,true_earnings_scatter_plot,Net loss,-24.67
OK44fwp,ABE,Malawi,Chikwawa,2022/23,true_earnings_scatter_plot,Net loss,-1.23
OK55ghb,ABE,Zimbabwe,Birchenough,2022/23,true_earnings_scatter_plot,$100-199,116.12
OO98cdm,ABE,Zimbabwe,Birchenough,2022/23,true_earnings_scatter_plot,Net loss,-128.96
OQ47ugm,ABE,Zimbabwe,Birchenough,2022/23,true_earnings_scatter_plot,$200-299,231.84
OQ74cum,ABE,Zimbabwe,Ruware,2022/23,true_earnings_scatter_plot,$0-99,63.59
OU24vgk,ABE,Zimbabwe,Birchenough,2022/23,true_earnings_scatter_plot,$1400-1499,1467.32
OU45lvs,ABE,Zimbabwe,Birchenough,2022/23,true_earnings_scatter_plot,$300-399,341.63
OU90uwi,ABE,Malawi,Chikwawa,2022/23,true_earnings_scatter_plot,Net loss,-158.87
OV19rai,ABE,Malawi,Chikwawa,2022/23,true_earnings_scatter_plot,$200-299,289.32
OV78hcb,ABE,Zimbabwe,Birchenough,2022/23,true_earnings_scatter_plot,$1100-1199,1162.10
OW49wbl,ABE,Zimbabwe,Ruware,2022/23,true_earnings_scatter_plot,$600-699,640.62
OW99soz,ABE,Zimbabwe,Birchenough,2022/23,true_earnings_scatter_plot,Net loss,-16.05
OY77xop,ABE,Zimbabwe,Ruware,2022/23,true_earnings_scatter_plot,$400-499,483.42
OZ08hii,ABE,Zimbabwe,Birchenough,2022/23,true_earnings_scatter_plot,$600-699,680.76
OZ72gxs,ABE,Zimbabwe,Zaka,2022/23,true_earnings_scatter_plot,$200-299,200.44
OZ78ipz,ABE,Zimbabwe,Birchenough,2022/23,true_earnings_scatter_plot,$400-499,450.06
PA60qec,ABE,Zimbabwe,Birchenough,2022/23,true_earnings_scatter_plot,$600-699,692.82
PB40paq,ABE,Zimbabwe,Birchenough,2022/23,true_earnings_scatter_plot,$500-599,516.80
PB61hwx,ABE,Zimbabwe,Ruware,2022/23,true_earnings_scatter_plot,$600-699,605.49
PC34gcq,ABE,Zimbabwe,Ruware,2022/23,true_earnings_scatter_plot,Net loss,-81.45
PC57fjt,ABE,Zimbabwe,Zaka,2022/23,true_earnings_scatter_plot,$600-699,642.53
PC91umr,ABE,Zimbabwe,Birchenough,2022/23,true_earnings_scatter_plot,$200-299,227.39
PE08zdx,ABE,Zimbabwe,Ruware,2022/23,true_earnings_scatter_plot,$0-99,10.58
PE10lop,ABE,Zimbabwe,Zaka,2022/23,true_earnings_scatter_plot,$500-599,503.75
PE31igj,ABE,Malawi,Chikwawa,2022/23,true_earnings_scatter_plot,Net loss,-3.59
PE72ort,ABE,Zimbabwe,Zaka,2022/23,true_earnings_scatter_plot,$500-599,544.45
PF95yfn,ABE,Zimbabwe,Ruware,2022/23,true_earnings_scatter_plot,$100-199,118.64
PG46ljz,ABE,Malawi,Chikwawa,2022/23,true_earnings_scatter_plot,Net loss,-12.76
PH40uuc,ABE,Zimbabwe,Zaka,2022/23,true_earnings_scatter_plot,$0-99,12.20
PH97wqa,ABE,Malawi,Katowo,2022/23,true_earnings_scatter_plot,Net loss,-129.31
PI91knm,ABE,Malawi,Chikwawa,2022/23,true_earnings_scatter_plot,$100-199,170.73
PL50grh,ABE,Zimbabwe,Ruware,2022/23,true_earnings_scatter_plot,$200-299,289.26
PL62dgj,ABE,Malawi,Chikwawa,2022/23,true_earnings_scatter_plot,$100-199,119.00
PL66igh,ABE,Zimbabwe,Birchenough,2022/23,true_earnings_scatter_plot,$200-299,286.18
PM33ont,ABE,Zimbabwe,Zaka,2022/23,true_earnings_scatter_plot,$200-299,259.09
PM47mhb,ABE,Zimbabwe,Ruware,2022/23,true_earnings_scatter_plot,$1100-1199,1163.58
PM76hkt,ABE,Malawi,Chikwawa,2022/23,true_earnings_scatter_plot,Net loss,-121.88
PM86lxl,ABE,Zimbabwe,Ruware,2022/23,true_earnings_scatter_plot,$100-199,146.34
PN14pcy,ABE,Zimbabwe,Birchenough,2022/23,true_earnings_scatter_plot,$100-199,109.16
PN16kkf,ABE,Malawi,Chikwawa,2022/23,true_earnings_scatter_plot,Net loss,-165.71
PN26wed,ABE,Zimbabwe,Ruware,2022/23,true_earnings_scatter_plot,Net loss,-196.49
PO16crr,ABE,Malawi,Chikwawa,2022/23,true_earnings_scatter_plot,Net loss,-124.44
PO24tzr,ABE,Zimbabwe,Zaka,2022/23,true_earnings_scatter_plot,$0-99,92.04
PQ91eye,ABE,Zimbabwe,Zaka,2022/23,true_earnings_scatter_plot,Net loss,-54.53
PQ99lna,ABE,Zimbabwe,Ruware,2022/23,true_earnings_scatter_plot,$500-599,580.17
PR15ivk,ABE,Zimbabwe,Birchenough,2022/23,true_earnings_scatter_plot,$800-899,885.22
PR48hsz,ABE,Zimbabwe,Birchenough,2022/23,true_earnings_scatter_plot,$300-399,394.76
PS01imc,ABE,Malawi,Chikwawa,2022/23,true_earnings_scatter_plot,$300-399,396.87
PS30zaf,ABE,Zimbabwe,Ruware,2022/23,true_earnings_scatter_plot,Net loss,-114.21
PS32wdj,ABE,Malawi,Chikwawa,2022/23,true_earnings_scatter_plot,Net loss,-81.14
PS59hhe,ABE,Zimbabwe,Zaka,2022/23,true_earnings_scatter_plot,Net loss,-106.66
PS88auh,ABE,Malawi,Katowo,2022/23,true_earnings_scatter_plot,Net loss,-457.59
PT99gpo,ABE,Zimbabwe,Zaka,2022/23,true_earnings_scatter_plot,$400-499,491.03
PU15wab,ABE,Zimbabwe,Zaka,2022/23,true_earnings_scatter_plot,$400-499,451.34
PU20arh,ABE,Malawi,Katowo,2022/23,true_earnings_scatter_plot,Net loss,-57.18
PU35aub,ABE,Malawi,Katowo,2022/23,true_earnings_scatter_plot,Net loss,-329.23
PW94jrw,ABE,Zimbabwe,Zaka,2022/23,true_earnings_scatter_plot,$600-699,690.52
PX32alb,ABE,Zimbabwe,Ruware,2022/23,true_earnings_scatter_plot,$300-399,352.94
PX43qux,ABE,Malawi,Chikwawa,2022/23,true_earnings_scatter_plot,Net loss,-42.33
PY11ecm,ABE,Zimbabwe,Birchenough,2022/23,true_earnings_scatter_plot,$0-99,70.76
PY68vnn,ABE,Zimbabwe,Ruware,2022/23,true_earnings_scatter_plot,$200-299,248.02
PY86psb,ABE,Zimbabwe,Zaka,2022/23,true_earnings_scatter_plot,$1300-1399,1302.76
PY89jex,ABE,Zimbabwe,Birchenough,2022/23,true_earnings_scatter_plot,$700-799,717.99
PZ21xpq,ABE,Zimbabwe,Zaka,2022/23,true_earnings_scatter_plot,$0-99,54.93
QA38ckf,ABE,Zimbabwe,Birchenough,2022/23,true_earnings_scatter_plot,$500-599,587.43
QA92qba,ABE,Zimbabwe,Birchenough,2022/23,true_earnings_scatter_plot,$500-599,562.65
QB53qwc,ABE,Malawi,Katowo,2022/23,true_earnings_scatter_plot,$200-299,214.48
QB56ewa,ABE,Zimbabwe,Birchenough,2022/23,true_earnings_scatter_plot,$500-599,528.27
QB57tgu,ABE,Malawi,Katowo,2022/23,true_earnings_scatter_plot,$0-99,14.09
QB70rhc,ABE,Zimbabwe,Birchenough,2022/23,true_earnings_scatter_plot,$500-599,576.80
QC80vsr,ABE,Malawi,Chikwawa,2022/23,true_earnings_scatter_plot,$0-99,53.24
QD26zve,ABE,Malawi,Chikwawa,2022/23,true_earnings_scatter_plot,$300-399,348.22
QD97cib,ABE,Malawi,Katowo,2022/23,true_earnings_scatter_plot,Net loss,-68.89
QF25yqn,ABE,Zimbabwe,Zaka,2022/23,true_earnings_scatter_plot,$100-199,101.94
QF27idl,ABE,Zimbabwe,Birchenough,2022/23,true_earnings_scatter_plot,Net loss,-9.13
QF34cfh,ABE,Malawi,Chikwawa,2022/23,true_earnings_scatter_plot,$600-699,678.58
QG24ixg,ABE,Zimbabwe,Birchenough,2022/23,true_earnings_scatter_plot,Net loss,-136.52
QG26squ,ABE,Zimbabwe,Zaka,2022/23,true_earnings_scatter_plot,$600-699,677.09
QG95osj,ABE,Malawi,Katowo,2022/23,true_earnings_scatter_plot,Net loss,-22.20
QI76jhw,ABE,Malawi,Chikwawa,2022/23,true_earnings_scatter_plot,$1000-1099,1053.11
QK05mrh,ABE,Malawi,Chikwawa,2022/23,true_earnings_scatter_plot,$300-399,330.98
QK58mke,ABE,Zimbabwe,Ruware,2022/23,true_earnings_scatter_plot,$500-599,587.09
QL72fsl,ABE,Zimbabwe,Ruware,2022/23,true_earnings_scatter_plot,Net loss,-213.40
QM30lhb,ABE,Zimbabwe,Zaka,2022/23,true_earnings_scatter_plot,$1200-1299,1211.88
QM66ycx,ABE,Zimbabwe,Birchenough,2022/23,true_earnings_scatter_plot,$2000+,3391.74
QN09osp,ABE,Zimbabwe,Birchenough,2022/23,true_earnings_scatter_plot,$1100-1199,1104.05
QO42zcg,ABE,Zimbabwe,Zaka,2022/23,true_earnings_scatter_plot,Net loss,-286.19
QP12ncx,ABE,Malawi,Chikwawa,2022/23,true_earnings_scatter_plot,$600-699,605.39
QP31lem,ABE,Zimbabwe,Birchenough,2022/23,true_earnings_scatter_plot,$1100-1199,1133.17
QR14hom,ABE,Zimbabwe,Ruware,2022/23,true_earnings_scatter_plot,$2000+,2014.58
QT18pmw,ABE,Zimbabwe,Birchenough,2022/23,true_earnings_scatter_plot,$800-899,811.67
QT65cpq,ABE,Zimbabwe,Ruware,2022/23,true_earnings_scatter_plot,$600-699,661.88
QV11hyj,ABE,Malawi,Chikwawa,2022/23,true_earnings_scatter_plot,Net loss,-28.68
QV72nsa,ABE,Malawi,Chikwawa,2022/23,true_earnings_scatter_plot,$0-99,12.32
QV75epe,ABE,Zimbabwe,Zaka,2022/23,true_earnings_scatter_plot,$400-499,418.65
QX30jim,ABE,Malawi,Chikwawa,2022/23,true_earnings_scatter_plot,Net loss,-60.43
QY54pcp,ABE,Zimbabwe,Ruware,2022/23,true_earnings_scatter_plot,$200-299,223.53
QZ53kug,ABE,Malawi,Chikwawa,2022/23,true_earnings_scatter_plot,$100-199,190.15
RA42tmb,ABE,Malawi,Chikwawa,2022/23,true_earnings_scatter_plot,$200-299,234.77
RA45qix,ABE,Zimbabwe,Birchenough,2022/23,true_earnings_scatter_plot,$200-299,202.85
RA54nnq,ABE,Malawi,Chikwawa,2022/23,true_earnings_scatter_plot,$400-499,408.15
RB21wts,ABE,Malawi,Chikwawa,2022/23,true_earnings_scatter_plot,Net loss,-26.30
RB21ybp,ABE,Malawi,Chikwawa,2022/23,true_earnings_scatter_plot,Net loss,-68.08
